ID,Category,English,Nepali,Review,Source
"ui.watch_d91ebf58","rooms-and-tables","Watch","","ui","client/src/components/TableCard.tsx:33; client/src/multiplayer/tableNavigation.ts:14; client/src/multiplayer/tableNavigation.ts:17"
"ui.welcome_ca4f9dcf","rooms-and-tables","Welcome","","candidate","client/src/screens/SharedRoomsScreen.tsx:336"
"ui.welcome_back_b807833e","rooms-and-tables","Welcome back","","candidate","client/src/screens/SharedRoomsScreen.tsx:349"
"ui.welcome_value_70a82578","rooms-and-tables","Welcome, {{value1}}","","candidate","client/src/screens/SharedRoomsScreen.tsx:336"
"ui.what_are_we_playing_e65c30b2","rooms-and-tables","What are we playing?","","ui","client/src/screens/GameRoomsScreen.tsx:48"
"ui.who_can_discover_and_enter_this_room_d37ea5f7","rooms-and-tables","Who can discover and enter this room?","","ui","client/src/screens/SharedRoomsScreen.tsx:390"
"ui.you_are_seated_in_a_game_leave_the_game_and_room_the_ga_f4b749dd","rooms-and-tables","You are seated in a game. Leave the game and room? The game’s departure rules still apply.","","candidate","client/src/screens/SharedRoomsScreen.tsx:324"
"ui.you_can_delete_this_room_after_every_active_table_has_e_9903c028","rooms-and-tables","You can delete this room after every active table has ended.","","ui","client/src/screens/SharedRoomsScreen.tsx:309"
"ui.you_can_visit_this_room_but_each_account_can_occupy_onl_6eb452d0","rooms-and-tables","You can visit this room, but each account can occupy only one table at a time.","","ui","client/src/components/RoomGameControl.tsx:331"
"ui.you_haven_t_created_a_room_yet_fe81e0f2","rooms-and-tables","You haven’t created a room yet.","","ui","client/src/screens/SharedRoomsScreen.tsx:424"
"ui.you_re_in_the_value_room_preview_tables_and_gameplay_ar_c864d540","rooms-and-tables","You’re in the {{value1}} room preview. Tables and gameplay are coming next.","","ui","client/src/screens/GameRoomsScreen.tsx:42"
"ui.your_friends_haven_t_made_any_rooms_public_yet_7d6880c2","rooms-and-tables","Your friends haven’t made any rooms public yet.","","ui","client/src/screens/SharedRoomsScreen.tsx:435"
"ui.your_friends_your_favorite_game_enter_a_room_to_get_sta_bd66d165","rooms-and-tables","Your friends. Your favorite game. Enter a room to get started.","","ui","client/src/screens/GameRoomsScreen.tsx:49"
"ui.your_name_or_nickname_a0b3d84f","rooms-and-tables","Your name or nickname","","ui","client/src/screens/SharedRoomsScreen.tsx:363"
"ui.your_recent_rooms_on_this_device_aaa0fa62","rooms-and-tables","Your recent rooms on this device.","","ui","client/src/screens/SharedRoomsScreen.tsx:449"
"ui.your_rooms_728a9453","rooms-and-tables","Your rooms","","candidate","client/src/screens/SharedRoomsScreen.tsx:344"
"ui.your_seat_is_ready_this_is_how_the_table_will_look_whil_d7813135","rooms-and-tables","Your seat is ready. This is how the table will look while friends arrive.","","ui","client/src/screens/LobbyScreen.tsx:151"
"ui.your_shareable_table_code_11ccd4ba","rooms-and-tables","Your shareable table code","","ui","client/src/screens/LobbyScreen.tsx:76"
"ui.value_value_total_70ed3eda","scores-and-ledger","{{value1}} {{value2}} total","","candidate","client/src/components/MarriageScoring.tsx:48"
"ui.value_854060d5","scores-and-ledger","{{value1}} /","","candidate","client/src/components/RoomLedger.tsx:40"
"ui.value_value_value_c112cf15","scores-and-ledger","{{value1}} → {{value2}} · {{value3}}","","ui","client/src/components/RoomLedger.tsx:50"
"ui.value_value_value_points_73578f60","scores-and-ledger","{{value1}} × {{value2}}: {{value3}} points","","ui","client/src/components/MarriageScoring.tsx:99"
"ui.value_value_points_35710681","scores-and-ledger","{{value1}}: {{value2}} points","","ui","client/src/components/MarriageScoring.tsx:95"
"ui.additional_bonus_value_value_value_these_cards_can_also_501bf23c","scores-and-ledger","Additional bonus: {{value1}} × {{value2}} = {{value3}}. These cards can also earn Maal points.","","ui","client/src/components/MarriageScoring.tsx:101"
"ui.all_final_tunnelas_43dbca6b","scores-and-ledger","All final Tunnelas","","candidate","client/src/components/MarriageScoring.tsx:56; client/src/components/MarriageScoring.tsx:57"
"ui.all_players_11c94a3a","scores-and-ledger","all players","","candidate","client/src/components/MarriageScoring.tsx:59"
"ui.alter_f9e6b865","scores-and-ledger","Alter","","candidate","client/src/components/MarriageScoring.tsx:16"
"ui.before_the_first_draw_every_player_must_show_dealt_tunn_e56d7459","scores-and-ledger","Before the first draw, every player must show dealt Tunnelas or declare none. Only those initial declarations earn the Tunnela bonus.","","candidate","client/src/components/MarriageScoring.tsx:54"
"ui.could_not_load_ledger_ab6bb7c4","scores-and-ledger","Could not load ledger.","","candidate","client/src/components/RoomLedger.tsx:26"
"ui.could_not_start_settlement_b57ece52","scores-and-ledger","Could not start settlement.","","candidate","client/src/components/RoomLedger.tsx:30"
"ui.could_not_update_settlement_0aa291d1","scores-and-ledger","Could not update settlement.","","candidate","client/src/components/RoomLedger.tsx:31"
"ui.each_loser_pays_value_if_maal_seen_otherwise_value_plus_704c903d","scores-and-ledger","Each loser pays {{value1}} if Maal seen, otherwise {{value2}}, plus {{value3}} for a completed Dublee win.","","ui","client/src/components/MarriageScoring.tsx:92"
"ui.enter_whole_numbers_from_0_to_1000_5d191797","scores-and-ledger","Enter whole numbers from 0 to 1000.","","candidate","client/src/components/MarriageScoring.tsx:63"
"ui.extra_per_loser_dublee_win_86a54164","scores-and-ledger","Extra per loser: Dublee win","","candidate","client/src/components/MarriageScoring.tsx:17"
"ui.extra_points_per_tunnela_0ddda1ba","scores-and-ledger","Extra points per Tunnela","","candidate","client/src/components/MarriageScoring.tsx:17"
"ui.final_discard_excluded_from_scoring_2d6d550d","scores-and-ledger","Final discard · excluded from scoring","","ui","client/src/components/MarriageScoring.tsx:114"
"ui.game_value_value_value_ab7d95bc","scores-and-ledger","Game {{value1}} · {{value2}} · {{value3}}","","ui","client/src/components/RoomLedger.tsx:69"
"ui.game_results_and_records_only_payments_happen_outside_b_74988226","scores-and-ledger","Game results and records only. Payments happen outside Bhidne Ho.","","ui","client/src/components/RoomLedger.tsx:66"
"ui.hide_room_table_codes_ab458247","scores-and-ledger","Hide room/table codes","","candidate","client/src/components/RoomLedger.tsx:67"
"ui.house_bonus_default_55792bf8","scores-and-ledger","House bonus (default)","","candidate","client/src/components/MarriageScoring.tsx:45"
"ui.house_bonus_is_the_default_choose_a_preset_or_edit_any_ec970f0f","scores-and-ledger","House bonus is the default. Choose a preset or edit any value, then propose the change for player approval.","","candidate","client/src/components/MarriageScoring.tsx:43"
"ui.how_the_points_were_calculated_c28a89f3","scores-and-ledger","How the points were calculated","","ui","client/src/components/MarriageScoring.tsx:89"
"ui.initial_tunnela_declaration_value_d52b2679","scores-and-ledger","Initial Tunnela declaration: {{value1}}","","candidate","client/src/components/MarriageScoring.tsx:53"
"ui.initially_declared_tunnelas_d19bb2ae","scores-and-ledger","Initially declared Tunnelas","","candidate","client/src/components/MarriageScoring.tsx:56; client/src/components/MarriageScoring.tsx:57"
"ui.jhiplu_2454e401","scores-and-ledger","Jhiplu","","candidate","client/src/components/MarriageScoring.tsx:16"
"ui.loser_payment_maal_seen_f380c9fa","scores-and-ledger","Loser payment: Maal seen","","candidate","client/src/components/MarriageScoring.tsx:17"
"ui.loser_payment_maal_unseen_b4ee5b41","scores-and-ledger","Loser payment: Maal unseen","","candidate","client/src/components/MarriageScoring.tsx:17"
"ui.maal_net_players_x_own_maal_total_maal_net_points_maal_4d511e3b","scores-and-ledger","Maal net = players x own Maal - total Maal. Net points = Maal net + winner payment. All net points sum to zero.","","ui","client/src/components/MarriageScoring.tsx:91"
"ui.maal_net_value_x_value_value_value_fa955147","scores-and-ledger","Maal net: {{value1}} x {{value2}} - {{value3}} = {{value4}}","","ui","client/src/components/MarriageScoring.tsx:104"
"ui.maal_points_are_not_counted_because_maal_was_not_seen_51c8b5e9","scores-and-ledger","Maal points are not counted because Maal was not seen.","","candidate","client/src/components/MarriageScoring.tsx:97"
"ui.maal_points_value_0223940a","scores-and-ledger","Maal points: {{value1}}","","ui","client/src/components/MarriageScoring.tsx:59"
"ui.maal_points_all_players_cd384ae2","scores-and-ledger","Maal points: all players","","candidate","client/src/components/MarriageScoring.tsx:58"
"ui.maal_points_seen_players_only_48c992e5","scores-and-ledger","Maal points: seen players only","","candidate","client/src/components/MarriageScoring.tsx:58"
"ui.man_8b70bb3a","scores-and-ledger; marriage","Man","","ui","client/src/components/MarriageScoring.tsx:16; client/src/multiplayer/marriage.ts:23; client/src/multiplayer/marriageArrangement.ts:20; client/src/screens/MarriageTable.tsx:214"
"ui.marriage_combination_56504d0e","scores-and-ledger","Marriage combination","","candidate","client/src/components/MarriageScoring.tsx:16"
"ui.net_9bb81c2e","scores-and-ledger; flush","Net","","candidate","client/src/components/MarriageScoring.tsx:73; client/src/screens/FlushTable.tsx:255"
"ui.net_value_value_value_a011a87c","scores-and-ledger","Net: {{value1}} + ({{value2}}) = {{value3}}","","ui","client/src/components/MarriageScoring.tsx:106"
"ui.no_scoring_cards_a21c77fd","scores-and-ledger","No scoring cards.","","candidate","client/src/components/MarriageScoring.tsx:97"
"ui.none_6eef6648","scores-and-ledger","None","","candidate","client/src/components/MarriageScoring.tsx:56; client/src/components/MarriageScoring.tsx:57"
"ui.off_e3de5ab0","scores-and-ledger","Off","","candidate","client/src/components/MarriageScoring.tsx:53"
"ui.on_e0049a66","scores-and-ledger","On","","candidate","client/src/components/MarriageScoring.tsx:53"
"ui.own_maal_value_2a26db59","scores-and-ledger","Own Maal: {{value1}}","","ui","client/src/components/MarriageScoring.tsx:103"
"ui.payment_b41a92be","scores-and-ledger","Payment","","candidate","client/src/components/MarriageScoring.tsx:73"
"ui.points_appear_here_when_the_round_finishes_using_the_sa_65e022f1","scores-and-ledger","Points appear here when the round finishes, using the saved scoring rules.","","candidate","client/src/components/MarriageScoring.tsx:87"
"ui.poplu_ee3ecf6b","scores-and-ledger","Poplu","","candidate","client/src/components/MarriageScoring.tsx:16"
"ui.propose_scoring_rules_f29a21b9","scores-and-ledger","Propose scoring rules","","candidate","client/src/components/MarriageScoring.tsx:62"
"ui.round_complete_93ead568","scores-and-ledger","Round complete!","","candidate","client/src/components/RoundResultsTable.tsx:9"
"ui.rule_changes_apply_only_after_every_seated_player_accep_dba2eff0","scores-and-ledger","Rule changes apply only after every seated player accepts.","","candidate","client/src/components/MarriageScoring.tsx:63"
"ui.scoring_rules_d28b84df","scores-and-ledger","Scoring rules","","ui","client/src/components/MarriageScoring.tsx:42"
"ui.scoring_rules_are_loading_09b26c7a","scores-and-ledger","Scoring rules are loading.","","ui","client/src/components/MarriageScoring.tsx:29"
"ui.seen_players_only_7e0f4440","scores-and-ledger","seen players only","","candidate","client/src/components/MarriageScoring.tsx:59"
"ui.show_room_table_codes_80975898","scores-and-ledger","Show room/table codes","","candidate","client/src/components/RoomLedger.tsx:67"
"ui.shown_tunnelas_dabeb8ce","scores-and-ledger","Shown Tunnelas","","candidate","client/src/components/MarriageScoring.tsx:56; client/src/components/MarriageScoring.tsx:57"
"ui.simple_points_069e8ac5","scores-and-ledger","Simple points","","candidate","client/src/components/MarriageScoring.tsx:45"
"ui.the_creator_selects_these_rules_before_the_round_they_a_14ee9254","scores-and-ledger","The creator selects these rules before the round. They are locked during play.","","candidate","client/src/components/MarriageScoring.tsx:43"
"ui.the_game_was_ended_without_a_winner_no_final_points_wer_d2b4979d","scores-and-ledger","The game was ended without a winner. No final points were calculated.","","candidate","client/src/components/MarriageScoring.tsx:86"
"ui.this_round_has_no_scoring_breakdown_available_25312fbc","scores-and-ledger","This round has no scoring breakdown available.","","candidate","client/src/components/MarriageScoring.tsx:87"
"ui.tiplu_2a72dc8f","scores-and-ledger","Tiplu","","candidate","client/src/components/MarriageScoring.tsx:16"
"ui.total_maal_value_positive_points_are_won_negative_point_f12a4f0a","scores-and-ledger","Total Maal: {{value1}}. Positive points are won; negative points are paid.","","ui","client/src/components/MarriageScoring.tsx:90"
"ui.totals_for_1_2_3_copies_or_combinations_02e8049f","scores-and-ledger","Totals for 1 / 2 / 3 copies or combinations","","ui","client/src/components/MarriageScoring.tsx:46"
"ui.tunnela_bonus_d3bd796e","scores-and-ledger","Tunnela bonus","","candidate","client/src/components/MarriageScoring.tsx:101"
"ui.tunnela_bonus_applies_to_9779acb5","scores-and-ledger","Tunnela bonus applies to","","candidate","client/src/components/MarriageScoring.tsx:54"
"ui.unsaved_changes_29267269","scores-and-ledger","Unsaved changes","","candidate","client/src/components/MarriageScoring.tsx:63"
"ui.winner_payment_value_664919c7","scores-and-ledger","Winner payment: {{value1}}","","ui","client/src/components/MarriageScoring.tsx:105"
"ui.winner_value_c18dcefb","scores-and-ledger; flush","Winner: {{value1}}","","ui","client/src/components/MarriageScoring.tsx:73; client/src/screens/FlushTable.tsx:255"
"ui.winning_declaration_c0762a1f","scores-and-ledger","Winning declaration","","ui","client/src/components/MarriageScoring.tsx:109"
"ui.won_by_fold_all_other_players_withdrew_no_winning_decla_27feb3d6","scores-and-ledger","Won by fold · all other players withdrew. No winning declaration was required.","","ui","client/src/components/MarriageScoring.tsx:108"
"ui._value_9ac02cbe","shared",", {{value1}}","","ui","client/src/components/PlayerSeat.tsx:37"
"ui._value_unread_b401b022","shared; social",", {{value1}} unread","","ui","client/src/components/NotificationBell.tsx:79; client/src/components/TableSocial.tsx:214"
"ui._valuescore_value_ef762077","shared",", {{value1}}score {{value2}}","","ui","client/src/components/GameDetails.tsx:46"
"ui._active_18d37c13","shared",", active","","ui","client/src/components/GameDetails.tsx:46"
"ui._current_turn_2bffaecd","shared",", current turn","","ui","client/src/components/PlayerSeat.tsx:37"
"ui._dealer_a38c1ce2","shared",", dealer","","ui","client/src/components/PlayerSeat.tsx:37"
"ui._disconnected_4e065fad","shared",", disconnected","","ui","client/src/components/PlayerSeat.tsx:37"
